Client id,Invoice number,Payment due,Payment due date,Payment date1,Payment paid1,Latency1
 5156900,56380,2668,30.10.2017
 5156900,56385,7425,30.10.2017
 5156900,11711,2924,29.11.2017
 5156900,11712,22115,29.11.2017
 5156900,11713,3989,29.11.2017
 5156900,56215,1096,29.8.2017
 5156900,11480,5484,29.9.2017
5156900,8981,4995,30.6.2016,28.9.2017,218,455
5156900,8982,9862,30.6.2016,28.9.2017,9862,455
5156900,8997,1390,30.6.2016,28.9.2017,1390,455
5156900,55550,228,30.7.2016,28.9.2017,228,425
 5156900,9755,3285,30.12.2016
 5156900,55788,11131,30.12.2016
 5156900,9828,632,29.1.2017
 5156900,103134,-106,29.1.2017
 5156900,103135,-123,29.1.2017
 5156900,103186,-49,1.3.2017
5023361,10300,78,1.4.2017,8.7.2017,150,98
 5156900,10310,183,1.4.2017
 5156900,10305,3283,1.4.2017
 5156900,103210,-22,1.4.2017
 5156900,10334,705,1.4.2017
 5156900,10365,758,1.4.2017
 5156900,10020,-144.16,1.4.2017
 5156900,10127,-200,30.3.2017
 5156900,10405,156,1.4.2017
 5156900,10397,140,1.4.2017
 5156900,10410,249,1.4.2017
 5156900,10411,222,1.4.2017
 5156900,10423,355,1.4.2017
 5156900,10444,140,1.4.2017
 5156900,10445,870,1.4.2017
 5156900,10499,840,1.4.2017
 5156900,10277,-42644.25,30.5.2017
 5156900,55005,-4,30.5.2017
 5156900,10789,-300,30.8.2017
 5156900,11556,1850,30.9.2017
 5156900,56355,81,30.9.2017
 5156900,11599,110,30.10.2017
 5156900,56498,2472,30.10.2017
 5156900,11714,2055,14.11.2017
 5156900,11737,130,14.11.2017
 5156900,56495,1504,14.11.2017
 5156900,56437,-1281,14.11.2017
 5156900,56491,1614,14.11.2017
 5156900,11063,-2165,15.12.2017
 5156900,103649,-164,15.12.2017
 5156900,103616,-165,29.11.2017
 5156900,11780,2230,30.11.2017
 5156900,103662,-269,30.11.2017
 5156900,11765,300,15.12.2017
5156900,11017,-812,29.11.2017,20.7.2017,293,0
 5156900,11120,-2000,30.11.2017
 5156900,56468,1712,29.11.2017
 5156900,56426,1106,29.11.2017
 5156900,56476,527,29.11.2017
 5156900,56504,10698,29.11.2017
 5156900,56477,902,29.11.2017
 5156900,56430,1114,29.11.2017
 5156900,56456,283,29.11.2017
 5156900,56451,2691,29.11.2017
 5156900,11758,15239,30.12.2017
 5156900,11788,213,15.12.2017
 5156900,11108,-213,15.12.2017
 5156900,11784,604,15.12.2017
 5156900,11785,257,15.12.2017
 5156900,103652,-525,30.12.2017
 5156900,11073,-33214,30.12.2017
 5156900,11119,-7100,15.12.2017
 5156900,11794,6790,15.12.2017
 5156900,11810,1831,15.12.2017
 5156900,11819,2165,15.12.2017
 5156900,11089,-11713,30.12.2017
 5156900,11094,-5600,30.12.2017
 5156900,11166,-3030,15.12.2017
 5156900,11093,-6900,30.12.2017
 5156900,11779,5100,30.12.2017
 5156900,103666,-200,30.12.2017
 5156900,11787,376,30.12.2017
 5156900,103669,-4084,30.12.2017
 5156900,11796,6580,30.12.2017
 5156900,11122,-7278,30.12.2017
 5156900,11807,4336,30.12.2017
 5156900,11134,-19958.4,30.12.2017
 5156900,11151,-2000,30.12.2017
 5156900,11841,492,30.12.2017
 5156900,11163,-4000,30.12.2017
 5156900,56439,58182,28.1.2018
397,9818,163,30.11.2016
397,55757,421,30.11.2016
170,11303,978,30.7.2017
63,56455,2104,30.10.2017
26,11798,17598,15.12.2017
9,11214,-8000,14.1.2018
3,11963,255,30.12.2017
2,56671,1154,30.12.2017
2,56585,24660,30.12.2017
2,56672,460,30.12.2017
-13,56667,624,14.1.2018
-13,56612,70,14.1.2018
-13,11968,281,14.1.2018
-13,56663,4155,14.1.2018
-13,56628,19254,14.1.2018
-13,56637,60,14.1.2018
-13,56656,370,14.1.2018
-17,103747,-187,14.2.2018
-17,11375,-3237,30.1.2018
-19,11992,474,14.2.2018
-23,12010,3149,14.2.2018
-23,12011,774,14.2.2018
-27,11961,500,29.1.2018
-27,11962,2000,29.1.2018
-28,56613,21766,29.1.2018
-28,56607,3873,29.1.2018
-28,56608,90,29.1.2018
-28,56641,37967,29.1.2018
-28,56627,2041,29.1.2018
-28,56631,6514,29.1.2018
-28,56642,176,29.1.2018
-28,56658,1871,29.1.2018
-28,56626,2594,29.1.2018
-28,56643,2808,29.1.2018
-28,56644,246,29.1.2018
-28,56618,1407,29.1.2018
-28,56614,3431,29.1.2018
-28,56611,539,29.1.2018
-28,56610,20111,29.1.2018
-28,56675,1825,29.1.2018
-28,56598,3634,29.1.2018
-28,56640,575,29.1.2018
-28,11985,1181,29.1.2018
-28,56620,2851,29.1.2018
-28,56638,3658,29.1.2018
-28,56634,1783,29.1.2018
-28,56651,386,29.1.2018
-28,56648,3651,29.1.2018
-28,56673,8462,29.1.2018
-28,56624,307,29.1.2018
-28,56633,813,29.1.2018
-28,56649,2299,29.1.2018
-28,56645,869,29.1.2018
-28,56597,1394,29.1.2018
-28,56669,169,29.1.2018
-28,56650,1140,29.1.2018
-28,56654,500,29.1.2018
-28,56668,28136,29.1.2018
-28,56652,8097,29.1.2018
-28,56635,11698,29.1.2018
-28,56639,76,29.1.2018
-28,56630,2363,29.1.2018
-30,12025,2129,14.2.2018
-32,11983,1554,1.3.2018
-32,11984,2059,1.3.2018
-32,11986,2788,1.3.2018
-33,11989,126,1.3.2018
-34,11993,2926,1.3.2018
-35,103755,-1500,1.3.2018
-37,12049,190,14.2.2018
-38,103760,-293,1.3.2018
-38,12004,13487,1.3.2018
-38,11328,-13500,1.3.2018
-39,12014,4739,1.3.2018
-42,11360,-1000,1.3.2018
-42,12021,7335,1.3.2018
-43,11363,-2000,1.3.2018
-45,12026,8087,1.3.2018
-45,12028,546,1.3.2018
-48,103767,-140,1.3.2018
-49,12040,810,1.3.2018
-49,103769,-58,1.3.2018
-49,12042,761,1.3.2018
-50,12044,75,1.3.2018
-50,103771,-740,1.3.2018
-50,12043,281,1.3.2018
-52,12046,3701,1.3.2018
-52,12054,4834,1.3.2018
-54,12058,4563,1.3.2018
-55,12061,2758,1.3.2018
-56,12066,328,1.3.2018
-56,2,41100,1.3.2018
-56,12065,11270,1.3.2018
-56,12063,5400,1.3.2018
-58,11973,3500,28.2.2018
-58,56653,237,28.2.2018
-58,56623,1955,28.2.2018
-59,11406,-1000,1.3.2018
-59,12071,24494,1.3.2018
-59,12070,3432,1.3.2018
 5156900,10706,9000,30.10.2017
 5156900,10707,9111,30.10.2017
 5156900,10866,-9000,30.10.2017
 5156900,10897,-5900,30.10.2017
5156900,11395,627,29.9.2017,28.9.2017,627,0
 5156900,56312,1963,29.9.2017
 5156900,56328,867,29.9.2017
5156900,56227,21871,29.8.2017,28.9.2017,21871,30
5156900,9484,14000,30.10.2016,28.9.2017,1234,333
5156900,55636,493,30.10.2016,28.9.2017,493,333
5156900,55752,517,30.12.2016,28.9.2017,517,272
5156900,9883,1391,29.1.2017,28.9.2017,1391,242
5156900,9899,2797,29.1.2017,28.9.2017,2797,242
5156900,55816,492,29.1.2017,28.9.2017,492,242
5156900,10543,1031,29.4.2017,28.9.2017,1031,152
5156900,56026,135,30.5.2017,28.9.2017,135,121
 5156900,56314,15015,29.9.2017
5156900,11325,3800,14.8.2017,28.9.2017,3800,45
 5156900,103474,-45,29.8.2017
 5156900,11330,1118,29.8.2017
 5156900,103483,-70,29.8.2017
 5156900,56210,2695,29.8.2017
5156900,56221,444,29.8.2017,28.9.2017,444,30
5156900,56144,632,30.7.2017,28.9.2017,632,60
 5156900,11466,4797,29.9.2017
 5156900,56337,21248,29.9.2017
5156900,56142,21088,30.7.2017,28.9.2017,7730,60
5156900,11306,95,29.8.2017,28.9.2017,95,30
5156900,11336,719,29.8.2017,28.9.2017,719,30
5156900,11337,385,29.8.2017,28.9.2017,385,30
5156900,11345,1083,29.8.2017,28.9.2017,1083,30
5156900,11352,1430,29.8.2017,28.9.2017,1430,30
 5156900,103489,-544,29.8.2017
5156900,56199,153,29.8.2017,28.9.2017,153,30
 5156900,103518,-84,29.8.2017
5156900,11284,2630,14.8.2017,28.9.2017,2100,45
5156900,11297,57,14.8.2017,28.9.2017,57,45
5156900,11496,3000,30.8.2017,28.9.2017,3000,29
 5156900,103542,-176,30.9.2017
 5156900,11509,14,30.9.2017
5023361,11576,2988,30.9.2017,1.7.2017,-42,0
5156900,10864,-5558,30.9.2017,20.7.2017,474,0
 5156900,56333,555,29.9.2017
5156900,56247,9094,29.8.2017,28.9.2017,3053,30
 5156900,103505,-736,29.9.2017
 5156900,11447,12407,29.9.2017
 5156900,11451,234,29.9.2017
 5156900,56324,13203,29.9.2017
 5156900,10901,-8000,30.10.2017
5156900,11304,5790,29.8.2017,28.9.2017,7,30
5156900,11329,126,29.8.2017,28.9.2017,126,30
 5156900,11387,790,29.9.2017
5156900,56235,481,29.8.2017,28.9.2017,481,30
 5156900,11421,3920,29.9.2017
 5156900,11617,11100,30.10.2017
 5156900,103582,-11100,30.10.2017
5156900,11280,6779,29.8.2017,28.9.2017,1304,30
5156900,56206,221,29.8.2017,28.9.2017,221,30
 5156900,11492,510,29.9.2017
 5156900,10779,-2000,29.9.2017
 5156900,11499,228,29.9.2017
 5156900,56275,4231,29.9.2017
 5156900,11589,1000,30.10.2017
 5156900,10876,-1000,30.10.2017
5156900,56037,242,30.5.2017,28.9.2017,242,121
5156900,11223,59,29.8.2017,28.9.2017,59,30
5156900,56160,3046,30.7.2017,28.9.2017,3046,60
5156900,11374,318,29.8.2017,28.9.2017,318,30
5156900,56225,154,29.8.2017,28.9.2017,154,30
5156900,10831,35900,30.5.2017,28.9.2017,10082,121,20.7.2017,10000,51
5156900,10891,2480,29.6.2017,28.9.2017,2480,91
 5156900,10832,-5000,30.10.2017
 5156900,56310,243,29.10.2017
5156900,56180,796,15.7.2017,28.9.2017,796,75
5156900,11141,2029,30.7.2017,28.9.2017,857,60
5156900,56155,3907,30.7.2017,28.9.2017,3907,60
5156900,56219,28320,29.8.2017,28.9.2017,28320,30
 5156900,103507,-293,29.9.2017
 5156900,10903,-20000,30.10.2017
 5156900,11381,12620,29.9.2017
 5156900,11393,4613,29.9.2017
 5156900,11414,910,29.9.2017
 5156900,103506,-594,29.9.2017
5156900,56245,1433,29.8.2017,28.9.2017,1433,30
 5156900,11433,713,29.9.2017
 5156900,56321,4321,29.9.2017
5156900,11083,889,30.7.2017,28.9.2017,889,60
 5156900,10893,-92,29.11.2017
 5156900,189,92,29.11.2017
5156900,11262,4573,29.8.2017,28.9.2017,4573,30
5156900,11291,3692,29.8.2017,28.9.2017,3692,30
5156900,56057,193,15.5.2017,28.9.2017,193,136
5156900,11057,760,15.7.2017,28.9.2017,760,75
5156900,11069,304,15.7.2017,28.9.2017,304,75
5156900,11380,146,14.9.2017,28.9.2017,146,14
5156900,56242,72,14.8.2017,28.9.2017,72,45
5156900,11440,13,14.9.2017,28.9.2017,13,14
 5156900,56318,233,14.9.2017
 5156900,56196,279,28.9.2017
 5156900,11431,2878,29.9.2017
5156900,56085,15407,29.6.2017,28.9.2017,15407,91,20.7.2017,15407,21
 5156900,10466,-6000,30.7.2017
 5156900,10511,-2233,30.7.2017
5156900,56195,725,29.8.2017,28.9.2017,725,30
5156900,10742,-22655,29.9.2017,20.7.2017,110,0
 5156900,11488,948,29.9.2017
 5156900,103534,-632,29.9.2017
 5156900,11489,1624,29.9.2017
 5156900,103536,-204,29.9.2017
 5156900,10787,-800,29.9.2017
 5156900,11500,15681,29.9.2017
 5156900,11501,17679,29.9.2017
 5156900,56263,2916,29.9.2017
 5156900,11383,24818,29.9.2017
 5156900,11384,1613,29.9.2017
 5156900,11401,702,29.9.2017
 5156900,11427,2566,29.9.2017
 5156900,11456,1400,29.9.2017
 5156900,103517,-1364,29.9.2017
 5156900,11458,882,29.9.2017
 5156900,56295,743,29.9.2017
 5156900,11550,512,30.10.2017
5156900,10892,-15000,30.10.2017,20.7.2017,1685,0
5156900,11370,702,29.8.2017,28.9.2017,702,30
 5156900,11192,18860,30.7.2017
5156900,56035,39,15.5.2017,20.7.2017,39,66
5156900,10888,13261,14.6.2017,20.7.2017,5308,36
5156900,11018,293,14.6.2017,20.7.2017,293,36
 5156900,56158,476,15.7.2017
 5156900,11278,82,14.8.2017
 5156900,11311,1796,14.8.2017
5156900,10492,1104,1.4.2017,20.7.2017,1104,110
5156900,55996,666,29.4.2017,20.7.2017,666,82
5156900,10758,55,30.5.2017,20.7.2017,55,51
5156900,10679,197,30.5.2017,20.7.2017,197,51
5156900,10565,152,29.4.2017,20.7.2017,152,82
5156900,10463,398,1.4.2017,20.7.2017,398,110
5156900,56056,1188,30.5.2017,20.7.2017,1188,51
5156900,11004,1376,29.6.2017,20.7.2017,1376,21
5156900,11005,144,29.6.2017,20.7.2017,144,21
5156900,56121,221,29.6.2017,20.7.2017,221,21
 5156900,11103,42,30.7.2017
 5156900,11138,229,30.7.2017
 5156900,11139,182,30.7.2017
 5156900,11307,997,29.8.2017
 5156900,103413,-2232,30.7.2017
5156900,10455,398,17.3.2017,20.7.2017,398,125
5156900,56078,1799,14.6.2017,20.7.2017,1799,36
5156900,55964,59,29.4.2017,20.7.2017,59,82
5156900,56015,1261,30.5.2017,20.7.2017,1261,51
5156900,56087,1776,29.6.2017,20.7.2017,1776,21
 5156900,11078,1642,30.7.2017
 5156900,56140,314,30.7.2017
5156900,10710,500,30.5.2017,20.7.2017,500,51
5156900,10885,3900,29.6.2017,20.7.2017,3900,21
5156900,11024,466,29.6.2017,20.7.2017,466,21
5156900,56109,1250,29.6.2017,20.7.2017,1250,21
 5156900,11121,1011,30.7.2017
 5156900,11164,8722,30.7.2017
 5156900,11189,4994,30.7.2017
 5156900,56162,9813,30.7.2017
 5156900,11041,1628,30.7.2017
 5156900,56084,1550,29.6.2017
5156900,10904,126,14.6.2017,20.7.2017,88,36
5156900,10905,274,14.6.2017,20.7.2017,274,36
5156900,10906,56,14.6.2017,20.7.2017,56,36
 5156900,10385,-456,14.6.2017
 5156900,11129,35,30.7.2017
 5156900,109,-11700,30.7.2017
 5156900,10475,-5000,30.7.2017
 5156900,10556,-50,29.8.2017
 5156900,871,25000,29.8.2017
 5156900,112,-36504,29.8.2017
 5156900,10369,-4117,29.6.2017
 5156900,11096,64,30.7.2017
5156900,10951,420,29.6.2017,20.7.2017,420,21
5156900,11037,489,29.6.2017,20.7.2017,489,21
 5156900,56171,17483,30.7.2017
 5156900,11258,4871,29.8.2017
 5156900,11259,798,29.8.2017
 5156900,10615,-14000,29.8.2017
 5156900,11124,625,30.7.2017
 5156900,103420,-142,30.7.2017
 5156900,11219,1209,15.7.2017
5156900,10872,2000,14.6.2017,20.7.2017,2000,36
5156900,10873,211,14.6.2017,20.7.2017,211,36
 5156900,103308,-2298,30.5.2017
 5156900,56096,2601,29.6.2017
5156900,11065,6497,30.7.2017,20.7.2017,6497,0
5156900,56094,61831,29.6.2017,20.7.2017,43503,21
 5156900,56148,4779,30.7.2017
 5156900,10614,-50000,29.8.2017
5156900,56120,404,29.6.2017,20.7.2017,404,21
 5156900,56116,807,29.6.2017
 5156900,56169,269,30.7.2017
 5156900,56022,638,30.5.2017
 5156900,11016,57,29.6.2017
 5156900,11027,688,29.6.2017
5156900,56092,2183,29.6.2017,20.7.2017,2183,21
 5156900,56147,2238,30.7.2017
 5156900,56153,1420,30.7.2017
 5156900,10645,39,14.4.2017
 5156900,10526,31,14.4.2017
 5156900,11212,59,15.7.2017
5156900,56123,1201,14.6.2017,20.7.2017,1126,36
5156900,11087,1829,15.7.2017,20.7.2017,343,5
 5156900,56176,436,15.7.2017
 5156900,10963,3184,14.6.2017
 5156900,56114,1169,14.6.2017
5156900,11023,1638,29.6.2017,20.7.2017,1469,21
5156900,11059,316,30.7.2017,20.7.2017,316,0
 5156900,103425,-601,30.7.2017
 5156900,11295,11036,29.8.2017
 5156900,11296,1399,29.8.2017
 5156900,11320,8300,29.8.2017
 5156900,11150,11672,28.9.2017
 5156900,11158,398,28.9.2017
 5156900,11244,10427,28.10.2017
 5156900,11264,6962,28.10.2017
5156900,10896,2292,29.6.2017,20.7.2017,2292,21
 5156900,11229,1776,29.8.2017
 5156900,11230,607,29.8.2017
5156900,11045,809,30.7.2017,20.7.2017,809,0
 5156900,11127,8693,30.7.2017
 5156900,11132,1287,30.7.2017
 5156900,56163,1131,30.7.2017
 5156900,11275,702,29.8.2017
5156900,11049,790,30.7.2017,20.7.2017,790,0
 5156900,11255,6611,29.8.2017
 5156900,11283,351,29.8.2017
 5156900,103466,-41,29.8.2017
5156900,56089,11958,29.6.2017,20.7.2017,10000,21
 5156900,10518,-10000,30.7.2017
 5156900,56187,4861,30.7.2017
5156900,10800,5132,15.5.2017,20.7.2017,631,66
5156900,10994,710,14.6.2017,20.7.2017,710,36
 5156900,10575,-3500,14.8.2017
 5156900,11261,3500,14.8.2017
 5156900,10604,-1000,14.8.2017
 5156900,10605,-200,14.8.2017
 5156900,103467,-671,14.8.2017
 5156900,11167,807,15.7.2017
 5156900,103454,-49,14.8.2017
 5156900,56188,326,30.7.2017
5156900,10952,50544,29.6.2017,20.7.2017,50544,21
5156900,11044,1807,30.5.2017,20.7.2017,913,51
5156900,11197,1870,30.6.2017,20.7.2017,1870,20
5156900,11200,92,30.6.2017,20.7.2017,92,20
 5156900,10633,-10000,29.8.2017
5156900,10962,24093,29.6.2017,20.7.2017,10824,21
 5156900,11233,950,29.8.2017
 5156900,11234,731,29.8.2017
5156900,10999,164,29.6.2017,20.7.2017,164,21
5156900,11021,330,29.6.2017,20.7.2017,112,21
 5156900,103402,-601,30.7.2017
 5156900,103403,-3165,30.7.2017
 5156900,11070,1160,30.7.2017
 5156900,56108,863,29.6.2017
 5156900,11125,7900,30.7.2017
 5156900,11126,379,30.7.2017
 5156900,56161,485,30.7.2017
 5156900,11299,1271,29.8.2017
 5156900,11316,553,29.8.2017
 5156900,10609,-4000,29.8.2017
5156900,56129,4241,29.6.2017,20.7.2017,4003,21
 5156900,11104,2100,30.7.2017
 5156900,11105,3448,30.7.2017
 5156900,103418,-314,30.7.2017
 5156900,11152,135,30.7.2017
 5156900,10478,-150,30.7.2017
 5156900,11181,380,30.7.2017
 5156900,56181,413,30.7.2017
 5156900,10593,-1800,29.8.2017
 5156900,10692,593,30.5.2017
5156900,10957,3181,29.6.2017,20.7.2017,3181,21
 5156900,11224,3565,29.8.2017
 5156900,11225,3423,29.8.2017
5156900,10908,1766,29.6.2017,20.7.2017,1766,21
5156900,10945,439,29.6.2017,20.7.2017,439,21
 5156900,11052,236,30.7.2017
 5156900,11207,3238,30.7.2017
 5156900,10516,-1500,30.7.2017
 5156900,11277,956,29.8.2017
 5156900,11211,524,30.7.2017
5156900,56024,110,30.5.2017,20.7.2017,110,51
5156900,10738,4550,30.5.2017,20.7.2017,134,51
5156900,10877,56,29.6.2017,20.7.2017,56,21
5156900,10879,505,29.6.2017,20.7.2017,505,21
5156900,11038,780,29.6.2017,20.7.2017,780,21
5156900,56095,541,29.6.2017,20.7.2017,541,21
 5156900,56149,635,30.7.2017
 5156900,10601,-9234,29.8.2017
 5156900,10713,907,30.5.2017
 5156900,56014,603,30.5.2017
 5156900,10739,1211,30.5.2017
 5156900,10925,86,29.6.2017
 5156900,11131,475,30.7.2017
 5156900,56138,77,30.7.2017
 5156900,10907,205,29.6.2017
 5156900,10715,6000,30.5.2017
 5156900,10807,1955,30.5.2017
 5156900,10756,1600,30.5.2017
 5156900,11231,942,29.8.2017
 5156900,56154,814,30.7.2017
5156900,56046,585,30.5.2017,20.7.2017,585,51
 5156900,56167,1471,30.7.2017
5156900,56049,819,29.6.2017,20.7.2017,819,21
 5156900,9561,-4145,29.12.2016
5156900,55949,939,1.5.2017,20.7.2017,939,80
 5156900,103464,-35,29.8.2017
 5156900,11285,6815,29.8.2017
 5156900,103356,-145,29.6.2017
 5156900,11217,3813,30.7.2017
 5156900,10487,-4500,30.7.2017
 5156900,11170,687,30.7.2017
 5156900,103269,-98,29.4.2017
 5156900,11318,8500,29.8.2017
5156900,56119,1049,29.6.2017,20.7.2017,1049,21
 5156900,103473,-209,29.8.2017
 5156900,9900,-4150,1.3.2017
 5156900,11174,237,30.7.2017
 5156900,56157,4537,30.7.2017
 5156900,10553,-1400,29.8.2017
 5156900,11309,1400,29.8.2017
5156900,11067,65,30.7.2017,20.7.2017,65,0
 5156900,11191,450,30.7.2017
 5156900,10635,-9300,29.8.2017
 5156900,11315,9300,29.8.2017
 5156900,11236,22,14.8.2017
 5156900,103452,-177,14.8.2017
 5156900,11240,1211,29.8.2017
 5156900,11106,8737,30.7.2017
 5156900,11186,8077,30.7.2017
 5156900,103438,-491,30.7.2017
 5156900,11294,2277,29.8.2017
 5156900,10965,1348,29.7.2017
 5156900,10860,2747,29.6.2017
 5156900,55832,25672,29.1.2017
5156900,55988,27840,29.4.2017,29.6.2017,27839.98,61
5156900,55940,33914,1.4.2017,29.6.2017,33913.89,89
 5156900,10968,421,29.6.2017
5156900,56042,19198,30.5.2017,29.6.2017,19197.87,30
5156900,10803,538,30.5.2017,29.6.2017,582.88,30
5156900,10886,11770,29.6.2017,29.6.2017,11769.91,0
 5156900,56110,12805,29.6.2017
 5156900,11092,3159,30.7.2017
5156900,10930,1610,29.6.2017,20.7.2017,1607,21
5156900,10931,3750,29.6.2017,20.7.2017,3750,21
5156900,56125,856,29.6.2017,20.7.2017,856,21
 5156900,10695,256,15.5.2017
 5156900,10874,313,14.6.2017
 5156900,11000,700,29.6.2017
 5156900,103384,-59,29.6.2017
 5156900,11003,63,29.6.2017
5156900,10674,1359,30.5.2017,20.7.2017,793,51
5156900,56045,168,30.5.2017,20.7.2017,168,51
5156900,11055,490,30.7.2017,20.7.2017,490,0
5156900,11062,362,30.7.2017,20.7.2017,362,0
5156900,56112,1897,29.6.2017,20.7.2017,1897,21
 5156900,11265,5400,29.8.2017
 5156900,11269,715,29.8.2017
 5156900,56184,433,30.7.2017
 5156900,56115,544,29.6.2017
 5156900,56168,2563,30.7.2017
5156900,56033,14026,30.5.2017,20.7.2017,722,51
5156900,56105,632,29.6.2017,20.7.2017,632,21
 5156900,56156,4575,30.7.2017
 5156900,11149,11348,30.7.2017
 5156900,11188,135,30.7.2017
 5156900,11199,87,30.7.2017
 5156900,56124,2956,29.6.2017
 5156900,9642,130,29.11.2016
5156900,9813,117,30.12.2016,20.7.2017,117,202
5156900,55974,131,29.4.2017,20.7.2017,131,82
5156900,10545,129,29.4.2017,20.7.2017,129,82
5156900,10954,35,29.6.2017,20.7.2017,35,21
5156900,10948,3285,29.6.2017,20.7.2017,1347,21
5156900,10949,176,29.6.2017,20.7.2017,176,21
5156900,56099,59,29.6.2017,20.7.2017,59,21
 5156900,11115,135,30.7.2017
 5156900,56217,150,29.8.2017
 5156900,10682,-131,14.9.2017
 5156900,11382,100,14.9.2017
 5156900,56253,8878,29.8.2017
 5156900,11367,913,14.8.2017
 5156900,11386,1472,14.9.2017
 5156900,11459,295,14.9.2017
 5156900,11470,6021,30.8.2017
 5156900,11482,501,30.8.2017
 5156900,103531,-116,30.8.2017
 5156900,10771,-5000,30.8.2017
 5156900,11333,4580,29.8.2017
 5156900,11334,681,29.8.2017
 5156900,11369,1715,29.8.2017
 5156900,11377,3763,29.9.2017
 5156900,56226,1444,29.8.2017
 5156900,103480,-271,29.8.2017
 5156900,56202,28,29.8.2017
 5156900,11502,2808,29.9.2017
 5156900,56231,4055,29.8.2017
 5156900,11493,848,29.9.2017
 5156900,11494,107,29.9.2017
 5156900,10881,1100,29.6.2017
 5156900,56030,3224,30.5.2017
 5156900,11072,365,30.7.2017
 5156900,56104,5001,29.6.2017
 5156900,56236,1435,29.8.2017
 5156900,103538,-14453,30.10.2017
 5156900,10794,-20000,30.10.2017
 5156900,10796,-17000,30.10.2017
 5156900,11483,9435,29.9.2017
 5156900,11331,6750,29.8.2017
 5156900,56238,220,29.8.2017
